gene,log2FC,pvalue
227582_at,-1.3383913072074538,3.974970288419572e-06
227600_at,-1.2644959632776107,1.1032198035492812e-06
227609_at,1.2248421622362287,0.00026085302197756584
227618_at,-1.3803447985749528,5.804669007616001e-11
227620_at,-1.0820457138942174,1.3079213965366072e-09
227629_at,-2.0271473526993695,1.1174107439671272e-12
227641_at,-1.6390471581255124,5.763692752792461e-06
227642_at,3.3888545628939437,1.187888194153425e-19
227646_at,-1.1730734721841598,3.6288479830462755e-06
227650_at,1.5094731899150444,3.5456073089695664e-14
227657_at,2.853188706494929,1.0127221343924403e-15
227662_at,-1.3983039024390251,0.004109630040997336
227663_at,-1.8215138531104405,2.5805855717249543e-16
227702_at,-3.037183730063032,2.107362372048075e-08
227703_s_at,-1.9918942066319545,2.480358003824555e-09
227711_at,1.2691169854754731,0.00020647351065805
227722_at,-2.046737533570841,4.620128088614911e-11
227728_at,-1.0700574431351058,2.151439926222671e-12
227742_at,-2.340343184434091,0.0008434453760169855
227758_at,-1.4757139435461788,0.00012457558230389242
227762_at,-1.152885472732256,4.254994003279034e-05
227764_at,-1.4143034146341473,3.6002904574593776e-05
227782_at,-1.929789717456838,3.02926332170787e-09
227786_at,1.3826578048780505,2.0381108960349085e-18
227787_s_at,1.9031925760482302,1.3335132983357574e-20
227788_at,1.3110893203617442,1.6423215003326957e-17
227792_at,-1.0569394244998644,3.865208782110991e-10
227794_at,-1.410063028226911,0.00012129689460356916
227808_at,-1.0296794710879702,0.00022855275022372977
227811_at,-1.1571659989038086,9.859207707345347e-06
227812_at,-1.3917941107152645,0.00026553503126545297
227819_at,1.0700105563167992,8.983644235946715e-07
227829_at,1.0697495094546445,2.2466627587700844e-07
227833_s_at,-1.238240704302548,1.1689832783698211e-19
227856_at,-2.7884254042203365,6.21958920343772e-20
227892_at,-1.2396972650041098,0.0016939831644019947
227897_at,1.0093151164702654,4.885708143648079e-09
227904_at,1.1407940805700205,8.563870533444629e-12
227920_at,1.226072896684025,1.6797216340698942e-11
227921_at,1.0098678405042465,0.00014802794916366003
227929_at,-1.9543760537133466,1.2904276114840301e-08
227936_at,1.5082149931488091,1.1313023561793603e-09
227955_s_at,1.3410017950123327,8.20295541090556e-06
227966_s_at,-1.7826138750342553,1.3224048694769816e-06
227971_at,-1.4551409838311864,8.660152687982223e-07
227984_at,1.8909120389147716,2.0767140170545597e-12
227997_at,1.9315462373252936,1.3716951711942523e-06
228003_at,-1.6668256481227743,9.723862289132293e-12
228006_at,-1.3201504138120033,8.4337783469157e-12
228033_at,1.1365840750890661,1.258124224117811e-05
228051_at,-2.6856230802959713,3.6722701605356757e-16
228053_s_at,1.0476172978898326,4.648165225613261e-16
228058_at,-3.8748117163606466,4.749784270231376e-16
228067_at,-2.4487781529186066,6.867207571640039e-20
228069_at,2.093669958892848,7.169100316106638e-10
228073_at,1.13116645108249,1.1491252299892469e-14
228081_at,-1.9231064127158115,5.612517056125248e-15
228084_at,-1.099054601260617,7.695164485602506e-10
228092_at,1.353960523431077,1.3116644261859185e-08
228141_at,-1.0490459440942717,1.7910093208309675e-05
228143_at,2.0096327678816124,0.00026901208711055803
228151_at,-1.3496217456837485,3.8662562688414334e-13
228176_at,-1.2631988051520953,3.218709245269671e-06
228186_s_at,1.51257428062483,2.4201263003899075e-06
228196_s_at,1.5209471471636062,1.4957167142214998e-09
228214_at,1.6643673006303095,1.0818423460637343e-09
228216_at,-1.0400787311592214,3.5260962083299425e-07
228217_s_at,1.1716835763222786,1.774131050829371e-15
228241_at,-6.69873968758564,7.593850163209798e-19
228245_s_at,4.149912132090983,3.599861794739951e-25
228256_s_at,-3.242228599616335,1.655211974382219e-22
228260_at,1.3597421074266922,0.0011151236087050141
228268_at,1.270626919704028,0.000878381855464331
228273_at,2.2375385064401208,1.6527208271895166e-09
228281_at,2.0857965607015627,5.459797295395531e-13
228284_at,1.4847196766237323,2.0603047358479804e-05
228302_x_at,-2.957864986297616,1.9899112312085316e-20
228303_at,-3.3754096026308584,6.235526362201871e-22
228304_at,-1.35375410523431,6.545788225203174e-10
228318_s_at,-1.4718453658536594,1.4424123953440985e-11
228323_at,1.4966590079473816,1.1006685068836467e-10
228335_at,-1.6219133296793635,1.1675297314136352e-06
228340_at,-1.1284728857221165,5.364348020703048e-10
228341_at,-1.132773787338997,1.18346179090609e-10
228346_at,-1.3325379939709512,9.929422915085975e-10
228347_at,-1.084915691970405,0.02151037195594725
228360_at,-1.430553801041381,8.648830697935716e-07
228370_at,-1.266122745957798,2.4647497595507096e-06
228390_at,-2.7958686955330245,9.03945517074012e-19
228396_at,-1.7005773581803227,1.5446210419997632e-15
228400_at,-1.0993122855576871,3.2335751423315205e-07
228401_at,1.3909701507262282,2.729996554037697e-13
228423_at,-1.0744442148533837,2.654227908055417e-06
228439_at,1.5036746067415736,1.3829983739252219e-09
228462_at,-1.1987309838311866,0.003929535110302147
228468_at,1.6316380597423956,9.986209163532067e-16
228469_at,-1.6743001178405037,3.39240784794762e-10
228476_at,-1.3710273581803234,8.760429525430527e-12
228480_at,-1.0369557440394628,9.65021527718131e-08
228481_at,-2.482124220334337,6.966161826365433e-14
228486_at,-1.213751973143327,1.680652058388433e-06
228489_at,1.339694031241435,0.00017375271185811087
228505_s_at,1.311561885448067,1.2485533533872348e-14
228519_x_at,-1.1185834146341467,4.7817182521124204e-11
228528_at,-2.853779805426144,1.9595706617601564e-15
228554_at,-3.5865410687859685,3.086077703232683e-08
228557_at,1.719641496300357,1.286098186122245e-18
228559_at,1.9436587722663736,1.005344316892375e-12
228564_at,-2.4938353466703207,1.2117376798260715e-17
228565_at,2.576726804604001,2.080456119873012e-25
228579_at,1.0958261304466976,8.982427861944548e-07
228602_at,-1.348429131268841,9.022104537669353e-07
228624_at,-1.459398813373526,9.011735089298187e-13
228625_at,1.2195845163058365,3.212589817538533e-05
228640_at,-3.0157761770348035,6.54133278520899e-13
228648_at,-2.1508375719375175,4.4398390846909714e-08
228654_at,1.0244172348588663,9.654847629305177e-11
228694_at,-1.0274672869279247,5.879606350675838e-09
228695_at,1.357735157577419,1.184479185073247e-06
228707_at,1.4494458235132903,3.2823128758119306e-08
228708_at,-3.6115883529734187,2.5093170552101296e-28
228716_at,-1.5505170649493003,3.083103109503095e-10
228718_at,-1.8636845793368035,6.267433473901187e-13
228720_at,-1.1152334913674986,2.202560901986857e-06
228728_at,-1.0611603261167444,6.599942874986513e-06
228729_at,1.39777682926829,3.133882094137478e-07
228731_at,-2.490676514113455,5.354103218642396e-13
228739_at,-1.1216894491641547,2.2423205887453006e-08
228750_at,-2.1101063250205545,4.6554277906526383e-07
228752_at,-1.6601988462592505,1.7846959426599025e-07
228762_at,-2.190067539051795,4.7759315242077185e-18
228772_at,-1.0419813400931757,2.6658859216185006e-10
228774_at,1.2634723458481796,1.1044125646486006e-13
228776_at,1.1766963716086591,9.64603246268692e-06
228790_at,-2.248558361194848,1.612237119480696e-11
228799_at,1.397718391340094,2.037651904399297e-13
228805_at,1.59556619895862,1.1265511323011954e-10
228806_at,-1.5235868785968751,8.63306142212487e-09
228811_at,-1.0279276459303914,6.010237368755068e-09
228816_at,-1.3377742696629218,8.840897709873856e-12
228820_at,1.0433698657166355,2.8079086375165427e-14
228821_at,-1.6077314935598803,1.3230521029304771e-06
228827_at,-1.954140575500137,2.4445325434692623e-09
228834_at,-1.0847559057275973,0.0019821503438755936
228854_at,-1.9194406166072895,2.309644326754385e-06
228856_at,-1.067242403398191,1.327701069040399e-08
228868_x_at,2.0690544642367765,1.6625157152597354e-15
228873_at,1.7790881721019454,7.450055133338635e-10
228882_at,1.7977790874212123,1.8147270982899134e-10
228904_at,-2.3072511784050427,3.959467789183132e-08
228906_at,1.3579544176486706,5.307812037915897e-10
228915_at,-2.753645179501233,1.4524135688399742e-12
228935_at,-1.5306343189915044,3.6163563654430964e-08
228949_at,-1.4859703699643747,3.452958838106746e-05
228950_s_at,-1.3242984297067695,7.478389469481157e-05
228955_at,2.0252652282817216,2.2828659240361757e-09
228956_at,4.255231838859963,4.460112627403327e-30
228969_at,-4.528182915867362,3.8673265185231726e-27
228971_at,-1.2464189202521245,1.3094856540578067e-13
228977_at,1.8527431077007392,8.10049593131579e-10
228994_at,-1.2840753795560422,9.564093269199012e-15
229004_at,-2.933947308851741,7.866888105265026e-11
229014_at,-1.2753794272403396,4.662140541058604e-08
229019_at,-1.1009892902164982,0.0013855445757568247
229024_at,3.104972510276789,3.7055118237335225e-17
229030_at,-4.2772224801315435,3.784189997956622e-18
229053_at,-2.2586273499588922,1.8652681869394933e-10
229058_at,1.1361256070156198,3.317994263585691e-07
229060_at,-1.2854783228281708,6.098924038954823e-10
229062_at,2.802979556042752,1.3186321187365353e-21
229070_at,1.1538401671690863,0.0010240747029830878
229072_at,-2.89453386133187,4.576476240825124e-18
229082_at,-2.288932828172103,1.563140437371809e-21
229088_at,-2.5491745957796663,6.398391940059839e-18
229097_at,1.8329585009591671,1.2975997686888814e-12
229105_at,-1.6886373362565088,8.01157916117944e-13
229114_at,-1.151225097286929,2.9139056993833602e-09
229123_at,-1.0445323157029325,2.5950201468459155e-10
229125_at,1.2229033735269947,0.006670359467778194
229127_at,-1.1615794519046312,1.1446724518629516e-07
229128_s_at,2.968398547547271,1.7758264617255287e-15
229130_at,-2.9243654042203344,5.393696274415886e-15
229139_at,2.010464858865442,6.0532775974718296e-12
229150_at,-6.163427634968485,3.838648983056564e-45
229152_at,5.700847415730337,1.5115527472244026e-16
229158_at,-1.170514343655796,0.0008095294355906688
229160_at,-2.2812293861331874,3.4483038336291423e-10
229163_at,-2.070651222252672,1.0496420191485456e-20
229170_s_at,-2.0745610413811995,3.1392676800448324e-09
229172_at,-1.1773609290216496,8.02312770405146e-09
229177_at,-1.088055719375171,0.00017214766073706604
229182_at,-1.455016155110989,2.7395044319690554e-10
229218_at,-1.8360900027404785,3.6627996523924864e-09
229222_at,-1.7666397643189913,2.2142152176475585e-08
229245_at,-1.797732293779117,1.4165241087180103e-11
229246_at,-1.6165437325294594,8.141617779527915e-12
229254_at,2.4081851000274046,1.6619896324628122e-13
229256_at,-1.1160731899150447,3.314738721952123e-05
229258_at,-1.1063751274321727,3.4746093172658383e-06
229268_at,1.113576873115922,3.1385773934804227e-09
229285_at,-1.1140870019183327,2.7693580657422527e-12
229305_at,1.2853023705124693,7.133352891311215e-05
229341_at,1.4917223157029325,1.4103475418570416e-17
229360_at,1.012627799397095,3.0465145561131804e-08
229381_at,-2.0507983118662647,6.053360348772923e-12
229390_at,1.8248594984927387,4.310301067007254e-08
229391_s_at,1.8653868813373533,1.5087906877429096e-09
229425_at,-1.5473088818854492,2.9217278866651027e-14
229430_at,1.7100083146067413,3.58617808143374e-08
229437_at,1.5150866292134832,3.38435454350437e-06
229461_x_at,-1.855001970402851,1.6105603312155145e-07
229476_s_at,-1.026801257878871,0.020632685421195958
229479_at,-2.025868018635241,5.530533584401944e-08
229490_s_at,1.7992104439572483,3.5147985272670556e-12
229499_at,-2.3254199287476025,1.6635496297587763e-14
229510_at,-1.4447879090161684,2.0633188441714795e-05
229521_at,1.6191992902164971,1.4729316528767635e-09
229522_at,1.1839075472732263,2.0049455122232415e-08
229523_at,2.148119923266649,1.2579229886130147e-15
229534_at,-1.9419809838311872,2.832414808387042e-13
229538_s_at,1.9657603288572227,7.984680324911763e-14
229551_x_at,1.4523071745683742,1.7454248456131232e-12
229554_at,-1.7877122937791174,1.7884200044330947e-10
229566_at,1.4694443738010419,4.053262052121793e-09
229568_at,1.164127615785148,1.3457848844551243e-06
229576_s_at,-1.3437958152918599,4.358475947937795e-08
229580_at,-3.5212102493833934,1.9816685637322204e-09
229610_at,1.306884264181969,2.575734337762918e-15
229623_at,-2.45107157029323,1.2906097864234151e-08
229625_at,1.900832915867361,3.2269657914572427e-07
229644_at,1.2787305152096469,1.921122915955214e-15
229648_at,-1.746886286653878,2.1565360328451764e-15
229657_at,-1.3752013839408068,1.1438166037913254e-11
229665_at,1.1372517374623188,3.139692616636203e-12
229666_s_at,1.188260191833379,1.4030003907531568e-11
229676_at,1.76674405316525,3.9911056645178e-07
229691_at,-1.7776046862154011,1.2038926178426045e-13
229732_at,-1.171135601534667,1.1909916011208684e-11
229764_at,-2.610820238421485,5.20944970320065e-07
229800_at,-1.667142833653056,5.249428694943273e-06
229802_at,-2.042409887640451,3.2100423043441757e-09
229810_at,-1.436716557961085,1.831938924008017e-10
229831_at,-1.5943328665387781,0.00015396733730024733
229838_at,-1.1240329926007124,2.066154250362677e-08
229844_at,-1.0172044258701005,8.603523156377952e-16
229849_at,1.9907375691970404,4.465210987006764e-12
229865_at,1.286538925733078,3.108029617179052e-13
229873_at,-1.0042874102493853,1.7600154650608915e-09
229893_at,2.8865243052891207,1.0400346933744878e-21
229926_at,1.3630289229926005,3.537802268051497e-13
229927_at,2.1640060893395447,4.729336046501519e-14
229930_at,2.0661113428336524,2.8310396537641084e-18
229942_at,-1.0608264127158127,2.406915930086149e-08
229947_at,1.8139221403124144,0.00017775732792593495
229962_at,-1.2543435955056186,4.0079203813656997e-10
229964_at,-4.464815020553576,6.020420449501906e-28
229968_at,1.384225675527543,2.1715261412250396e-09
229975_at,-2.656398007673336,7.428187033453453e-05
229983_at,1.4897271745683733,1.3185263703250805e-13
230060_at,1.8765170813921626,3.8981055755872317e-23
230083_at,-1.1156194902713095,2.866613408706378e-09
230093_at,-2.103864579336804,1.2352246327196247e-11
230130_at,-1.6841578076185257,1.8328794240981928e-09
230131_x_at,-1.1412537489723196,1.0123888210826736e-11
230142_s_at,-2.250386481227734,5.848695437044199e-20
230147_at,-3.0685122554124415,5.333299681301966e-15
230152_at,-1.1360613702384215,3.6122997712396256e-10
230163_at,-2.9867481200328863,2.3954379865124515e-08
230165_at,1.6492028309125777,3.0248189010934263e-12
230175_s_at,1.39150968758564,4.7506852899394836e-07
230177_at,-1.2406675253494104,3.4591084390791955e-09
230178_s_at,-1.767337297889834,6.385894618723342e-08
230179_at,1.288311351055083,3.9195861375976576e-10
230218_at,-1.0449861386681283,6.319056222080486e-10
230233_at,1.2256404110715255,4.8189142822797084e-09
230238_at,-1.0982322800767337,0.0003560378133975418
230250_at,-1.8097360619347755,3.7139143003676417e-14
230266_at,1.45063310770074,2.1693435147604432e-08
230291_s_at,1.3698369032611666,2.3343219750832985e-07
230300_at,-1.4254779912304745,7.411847431335038e-08
230311_s_at,-1.119763998355714,7.308202738683146e-09
230316_at,-1.4645995505617972,2.3141320533164082e-05
230323_s_at,-2.572783365305563,9.670241979192186e-11
230352_at,1.1983473828446165,1.883538452041401e-10
230361_at,1.0898688572211568,7.661226032682991e-06
230369_at,1.1691346642915876,1.2073911367112956e-07
230381_at,1.12339942724034,1.256581587757481e-05
230415_at,-1.2254539325842702,1.7486972467703588e-19
230425_at,1.3652144450534398,1.579645007855449e-10
230441_at,1.2487177884351879,3.6049636217200964e-07
230472_at,2.3651322225267206,6.528832503400165e-08
230491_at,-1.0073116031789535,9.345670371081608e-06
230493_at,-3.1148369114826,6.288555722472372e-08
230518_at,1.7522444916415472,4.35205566991336e-11
230538_at,2.4603412496574406,1.660325070203894e-11
230563_at,2.146951630583721,2.457951577573486e-08
230645_at,3.510527678816114,9.239601957760095e-21
230650_at,1.3111418525623448,1.0072659939314719e-07
230653_at,-1.9417118416004389,3.600430967031317e-14
230656_s_at,1.35408972047136,4.826508441278255e-15
230661_at,-1.3602568347492463,0.00015608840225472218
230664_at,1.0288632392436292,7.203954126502054e-05
230682_x_at,-1.3319934146341463,6.540331136910336e-07
230700_at,-1.1866365881063308,5.960219010823489e-07
230707_at,-1.37718733625651,1.8567173375237035e-10
230722_at,-1.9108254645108245,3.0331486239537086e-10
230730_at,-1.1024391449712247,1.3329410928630832e-08
230748_at,-3.498920685119211,7.148565248012537e-18
230757_at,-1.3164737873389951,3.907069464591597e-13
230778_at,-1.1174520855028778,7.3625266105500174e-06
230788_at,2.757550904357359,2.2357337192066273e-14
230791_at,1.4255104329953419,1.3698797665871262e-05
230792_at,-1.3651537106056448,7.61766142646398e-08
230856_at,-1.7374462702110174,4.06711496473668e-12
230863_at,-1.17971886270211,0.0208332110185407
230875_s_at,1.2985620827624,1.1213317192821909e-10
230876_at,1.5518355741298988,5.19165196630332e-10
230906_at,-2.772563285831734,1.3293687566413995e-25
230913_at,-1.3671607152644567,8.574820129571069e-10
230951_at,-1.204767741847081,6.975892225752084e-08
230958_s_at,-1.5839947711701852,5.160218191955985e-10
230966_at,1.6570476760756376,9.922051093018103e-09
231022_at,-1.3940551219512196,4.66044284520938e-11
231033_at,1.2470498300904351,8.975134212758085e-07
231034_s_at,1.725515587832282,5.492105804164327e-10
231098_at,-1.2177131899150435,0.0013008649503585055
231120_x_at,-1.4126108331049605,5.215856252004471e-05
231207_at,-1.3217291285283634,4.537937976238096e-07
231240_at,-1.4898410496026306,0.0007440676377418699
231251_at,-1.0714921594957527,0.0022662785145737534
231270_at,1.2799262866538763,1.7147359852136573e-07
231274_s_at,2.3352536146889564,2.0947561031369506e-10
231283_at,-1.2706055494656088,7.227955149061453e-07
231329_at,-1.155744280624829,7.789913544410704e-07
231535_x_at,3.9857757193751695,8.488642303822457e-21
231576_at,1.0114945464510825,0.0005610522845436944
231577_s_at,1.5834284927377364,3.44863137712926e-09
231578_at,1.3737743929843784,3.165562584129536e-05
231609_at,-1.0354364181967664,1.2537134912001355e-05
231647_s_at,1.0145385146615515,0.0009275033776241825
231764_at,1.0314262016990936,7.276225803947899e-11
231766_s_at,-1.6113362428062477,3.27042918531709e-07
231802_at,-1.0315616442861058,0.002684829320343428
231806_s_at,-1.3477333680460406,1.2513763663883574e-11
231815_at,-1.1574654973965472,2.690851401189121e-09
231838_at,-1.1396513044669767,1.0957900107859654e-06
231851_at,1.738062197862427,7.897761502884142e-15
231856_at,-2.223995190463139,2.2494701955706513e-16
231859_at,-2.0274148753083034,7.635158723182612e-13
231879_at,-1.861108262537682,5.372461351420588e-07
231882_at,1.2128837599342273,4.79740202567804e-07
231899_at,1.9752717347218418,2.9785057270576274e-13
231906_at,-1.2173599945190468,3.524804244022026e-06
231923_at,-2.086274324472458,3.272385441979865e-08
231936_at,-1.8030667717182798,5.45586882611674e-09
231938_at,1.2686371416826527,7.542396253961666e-16
231944_at,-1.010286807344479,6.521676786062492e-05
231960_at,-1.2889039654699905,6.135677887240236e-18
231967_at,1.3309088818854482,2.157848856023026e-09
231969_at,2.576178796930666,2.6857655734218918e-21
231981_at,-1.1040442258152936,2.131914688467589e-05
231984_at,1.3525135763222815,1.8654503067584756e-11
231993_at,-1.5823480487804877,6.469673735339537e-11
232065_x_at,1.3709021731981341,7.249879491849173e-14
232067_at,1.5488802356810094,8.796274552718305e-07
232078_at,-2.184654032611674,4.451982486052088e-16
232079_s_at,-1.7786948369416278,7.23210222249323e-17
232083_at,-1.998062759660181,1.0253679225614355e-13
232090_at,-2.0409966237325303,1.7161199352308112e-08
232096_x_at,-1.07854436832009,3.237775157953811e-17
232113_at,-1.219263022745956,2.6339827401001157e-05
232144_at,-1.4279788791449697,1.8172915366993997e-11
232166_at,-1.0744364839682095,1.4280745287343058e-05
232176_at,-2.2640701041381206,2.1162775127617394e-06
232202_at,1.2031539462866538,0.00016891194478453297
232210_at,-1.8726301452452745,2.08803346845528e-06
232213_at,1.512993088517402,4.611672639944356e-14
232226_at,-1.1494926856673064,6.768291158844618e-06
232231_at,-1.1987702384214831,2.909105540020108e-06
232269_x_at,-2.101385253494109,2.311029019493699e-12
232277_at,1.3013771279802682,0.001733685978053225
232278_s_at,3.0243140778295414,2.923660943195784e-18
232280_at,-1.083025867360921,1.3993122023250189e-09
232282_at,1.3601663359824614,9.019636409995482e-11
232286_at,-4.469612669224445,6.218457663714025e-14
232290_at,-2.061465404220333,1.0979218811055404e-12
232291_at,1.2513818416004385,5.692214686192802e-08
232304_at,1.2268093888736633,1.2256097041930676e-10
232309_at,1.1028635571389422,1.6070597251244603e-08
232322_x_at,-2.2255747602082767,2.3109736550757963e-23
232333_at,1.3059532063579056,1.4832082153220037e-13
232346_at,-1.3256296163332424,6.121295307723804e-08
232366_at,-1.2978220992052623,5.66699967668386e-11
232377_at,-1.1899884406686758,0.0034448144587222035
232381_s_at,-2.0975553466703216,5.539615956222994e-10
232398_at,1.0448951109893136,1.4602783256806967e-10
232423_at,-1.0650125294601267,4.2138255128485567e-07
232458_at,-1.6321741244176486,3.319044324214933e-07
232472_at,1.5718710249383392,6.721663289288892e-13
232478_at,1.2621827870649494,1.1019052662301355e-09
232481_s_at,-2.6256504878048785,1.4305773117748466e-06
232504_at,1.389407256782679,1.1534260526427919e-08
232541_at,2.371696590846808,5.708368658119888e-10
232568_at,-1.6031558563990123,4.3113057888217534e-08
232591_s_at,1.0829370320635778,4.834979210885356e-05
232612_s_at,-1.091688821594957,1.0831436438084517e-13
232614_at,-1.53533375719375,1.137292063926081e-05
232645_at,-1.2904081967662382,5.12279681351589e-12
232668_at,-2.2649684735543985,3.0607013128588295e-09
232726_at,-2.430497078651686,2.9632248657162736e-20
232739_at,1.3124506851192113,4.440637463225599e-07
232744_x_at,-1.0295732036174288,2.5237560054458914e-08
232796_at,1.360835437106057,5.267122459038671e-13
232816_s_at,1.3975218936694978,2.126871553744543e-15
232855_at,-1.421318210468622,1.1843713223505206e-06
232865_at,-1.0379476322280095,6.439051001963699e-16
232889_at,-1.1470759303918907,6.770201257742303e-15
232890_at,-1.0882132639079192,3.987768774171692e-15
232914_s_at,-2.441343063853111,1.7940226673622907e-21
232944_at,-2.2581329651959443,3.5718364467902915e-12
232948_at,-1.3932784516305845,2.2218931186529336e-07
232968_at,-1.6046392929569744,3.482740779696041e-11
232979_at,-1.0031075993422847,0.0002389983790189848
232997_at,-2.0718776130446708,2.0638843683869293e-12
233036_at,-1.782492978898329,7.265455381991372e-09
233037_at,-1.2078384817758288,1.0553887353079926e-11
233055_at,1.0938642477391074,4.0386787970429595e-22
233059_at,-1.2824174212112909,0.005029589308806409
233109_at,-1.3207799917785703,3.4754580170031006e-06
233110_s_at,1.0070153713346137,6.621355450278554e-13
233112_at,-1.8372119429980822,6.735106729124588e-10
233123_at,-2.943666149630035,1.3983900244274207e-15
233124_s_at,1.220094198410525,5.1469336060126995e-08
233180_at,-1.6356651493559893,1.697406144377725e-10
233198_at,-1.5981972074540982,2.1673729692587335e-10
233203_at,1.635497766511373,1.2367142475274351e-07
233231_at,-1.8834167662373256,2.4833907122911356e-13
233273_at,-1.4499674486160572,5.099031762162079e-11
233276_at,-2.5666942614414907,1.2070668795624699e-13
233280_at,-1.6432759386133182,5.200140080437784e-08
233304_at,1.5221627569197045,2.5626212321080895e-09
233314_at,-1.9334042915867355,2.164511255252584e-16
233320_at,1.1235008687311594,0.0005343716960650671
233365_at,-1.191129509454643,1.1551471379719343e-09
233388_at,-3.4431287777473267,3.363767619701697e-17
233417_at,-1.0183845546725143,1.0927712187103288e-07
233436_at,1.3460311318169365,1.750054556885019e-12
233449_at,-1.9157667388325565,3.0389382746497176e-18
233498_at,-2.666212425322006,2.1831781259356576e-10
233506_at,-1.0075900164428622,3.206754608778118e-08
233520_s_at,-1.793662381474376,8.545473200346406e-11
233555_s_at,-1.104071611400384,1.9462631316783746e-05
233562_at,1.4095214360098667,8.368403258793805e-11
233609_at,1.0144497917237612,3.44434377930244e-05
233611_at,-1.379066048232393,6.395304539813907e-14
233655_s_at,1.5503650205535768,8.088612703624982e-15
233770_at,1.3532798136475757,2.57860962136641e-09
233814_at,1.8949149191559327,5.968861496158584e-07
233852_at,1.044553946286653,1.8956498667126374e-16
233884_at,-1.260326689503973,3.0744382892952195e-08
233893_s_at,-1.2552813866812826,1.968781403195499e-11
233955_x_at,-1.600974664291586,1.4368110732712814e-14
233977_at,-1.2490053302274586,6.583314009750101e-07
234005_x_at,-1.0750187119758836,9.892124278166133e-11
234095_at,-1.6763818251575766,1.9056690231895854e-17
234148_at,1.0572338366675806,1.8212950545372645e-08
234193_at,1.2551597232118397,2.061473483290126e-12
234222_at,-2.879101540147985,1.0059405100155826e-12
234224_at,-1.0161764236777202,1.0756718217927543e-06
234317_s_at,1.5130807728144693,5.795668560539645e-15
234354_x_at,-1.8293491011235958,9.468306162873002e-08
234366_x_at,1.0909356481227732,0.022686259740668093
234645_at,1.62935573033708,1.7076962538317987e-11
234709_at,-2.047836333241983,3.618584569807064e-08
234725_s_at,-1.0977081282543164,1.0928209357972351e-09
234759_at,1.3011900630309672,3.6388002033867656e-07
234785_at,-2.4881309317621256,1.0917815673154682e-18
234863_x_at,1.497701288024114,5.258505551074804e-11
234970_at,-1.3375904055905723,8.563954543683278e-11
234978_at,1.2037118169361483,1.377995259536463e-11
234980_at,1.0588825239791735,0.00019729009880586603
234992_x_at,1.0810883557138933,1.9838476407329935e-07
234998_at,-1.63197161414086,2.872754907099846e-18
235004_at,-1.5453749657440397,0.0006345984855689984
235020_at,2.3231142915867373,5.353112312360122e-21
235022_at,1.0156041929295707,1.914536601523941e-11
235044_at,1.2221547574677993,0.00016531471169358109
235046_at,-3.4427498794190203,1.411602706195069e-30
235056_at,1.3725560701562083,1.0529041995936482e-14
235075_at,2.5956360701562073,2.3268627060221975e-09
235079_at,-1.1972273828446145,7.192112376895577e-07
235088_at,1.391138139216224,3.0444428778783455e-11
235089_at,-1.0041962455467237,0.004442420049474793
235096_at,-1.077561178405043,2.0371984900160427e-10
235113_at,1.0990512606193459,5.621665677882905e-07
235117_at,2.221761233214579,5.3227347856354856e-17
235123_at,-1.8324129843792836,1.4487035230081372e-16
235134_at,1.793494477939161,3.847962674612546e-16
235136_at,-2.7463582262592485,4.846008821181898e-09
235141_at,-1.2944534283365323,1.5166215314187455e-15
235144_at,-1.8089676240065762,2.974931025114028e-11
235148_at,1.3936696437380105,4.125997629013079e-06
235152_at,-1.150155028775007,4.3602767499341427e-07
235173_at,1.065070054809536,1.2636560565548417e-08
235192_at,-1.03128801863524,4.0088092878002923e-10
235193_at,-1.5805102247191005,8.054847124098041e-11
235205_at,1.1342977665113723,3.6533737687621964e-06
235209_at,-1.3925787284187456,0.0005244473446310902
235210_s_at,-1.4729382124362838,0.0020179614687320132
235226_at,1.0572116086599088,2.3083769611766276e-08
235229_at,2.5134156892299266,8.963676638809226e-09
235234_at,1.0731380158947657,9.06272178644276e-09
235235_s_at,1.1305861523705119,5.438390168486318e-09
235238_at,2.145533825705672,1.4141587064883168e-09
235266_at,1.689306823787339,3.730313042075137e-16
235318_at,-2.13477166620992,2.3227996097978104e-10
235343_at,2.2000790380926283,2.116134564314301e-10
235369_at,-1.2446947026582622,2.5659059880602674e-14
235371_at,-1.200298555768704,0.0003411023933243538
235387_at,-1.0535174129898612,1.560698673566771e-10
235392_at,-1.2039121485338447,6.339931374487385e-05
235412_at,1.2216169909564263,1.0104054194568914e-06
235425_at,1.3659941655248033,1.864506585025839e-09
235442_at,1.0070757158125514,9.912629060654004e-12
235444_at,-2.321305461770349,2.269952375020627e-24
235452_at,-1.1710041189366942,7.435334871590244e-11
235457_at,1.4020447793916144,3.5606382159806876e-10
235463_s_at,-1.1753239408057015,2.1099095476775572e-07
235476_at,1.1115710797478746,1.3571215366256393e-05
235486_at,1.2796803178953136,5.228156025853974e-08
235496_at,1.3045102740476846,6.932444145547704e-13
235515_at,-1.298242482872019,6.450698299571281e-07
235532_at,-1.0328054562893945,1.5060277199561845e-10
235538_at,-1.9158503343381756,3.8667824127455147e-13
235545_at,2.3766526308577696,1.1637620720538922e-16
235570_at,-1.6547721540147977,9.581670571160046e-07
235577_at,-1.3052108577692518,1.7084348746994467e-06
235606_at,-1.0781766620992048,3.180905017547476e-07
235609_at,2.178465697451357,1.184543467637006e-10
235629_at,-1.196281953959991,6.443539350007954e-06
